h3_id,percentile,cutoff,access_total_jobs,access_low_wage_jobs,access_middle_wage_jobs,access_high_wage_jobs,lon,lat,network_snapshot,gtfs_snapshot,jobs_year,departure_datetime
88489e2483fffff,50,45,211,93,66,52,-97.78629983316864,30.499902245244716,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3525fffff,50,45,2064,238,292,1534,-97.660176585490035,30.2879802145448,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2455fffff,50,45,25924,1944,3740,20240,-97.75628383613432,30.43143389193889,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e30c3fffff,50,45,10069,1801,2570,5698,-97.66549840575176,30.210534728188374,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2427fffff,50,45,34,0,0,34,-97.7117842772201,30.456132164495223,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e349bfffff,50,45,26,3,8,15,-97.83764769744324,30.34360262371952,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db37fffff,50,45,776,161,146,469,-97.89447638663518,30.194689669291417,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e346dfffff,50,45,190639,17787,29140,143712,-97.73982296581954,30.25431556064074,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db09fffff,50,45,0,0,0,0,-97.90726246033056,30.15555725978058,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadc7fffff,50,45,9214,1603,2546,5065,-97.75890431304262,30.153163011742947,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e300bfffff,50,45,270,33,84,153,-97.62739780083687,30.17321143868588,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead99fffff,50,45,14772,2955,4719,7098,-97.785876081627,30.175397970419308,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3411fffff,50,45,854,118,191,545,-97.78821434193776,30.29125564861094,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2747fffff,50,45,48031,6228,11847,29956,-97.70127420038438,30.371539970649255,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2313fffff,50,45,24,0,0,24,-97.5795526926564,30.306166077486775,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead3dfffff,50,45,306,4,47,255,-97.71156687894938,30.131641644609132,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2719fffff,50,45,100235,11636,19261,69338,-97.72827741566906,30.39378237875829,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26ebfffff,50,45,64,15,20,29,-97.8017700083356,30.422128048174663,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22b7fffff,50,45,48,23,10,15,-97.65484787159706,30.365403477402207,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eace1fffff,50,45,138,38,21,79,-97.80987762166596,30.151347225661898,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26bdfffff,50,45,22355,4026,5101,13228,-97.80376155112464,30.452956180112142,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c925fffff,50,45,31,5,4,22,-97.80999598663524,30.390938643292937,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eacb3fffff,50,45,11845,2463,3726,5656,-97.83326265486872,30.196898900321656,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d9c7fffff,50,45,175,32,17,126,-97.90871291186332,30.256029618753043,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e225bfffff,50,45,1203,9,28,1166,-97.6592016919333,30.27256292021532,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac85fffff,50,45,4474,915,1407,2152,-97.82106950686298,30.166409893693647,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3731fffff,50,45,42205,4767,6750,30688,-97.72402971210904,30.247139619594876,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2661fffff,50,45,21270,3579,4547,13144,-97.75232851010236,30.369776344958748,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac57fffff,50,45,160,21,37,102,-97.81248890405502,30.11259127919677,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3703fffff,50,45,209664,21995,36499,151170,-97.73324525253798,30.231361699549772,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d96bfffff,50,45,1088,258,314,516,-97.85926708252929,30.20369566949452,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2633fffff,50,45,298,26,31,241,-97.7757279668517,30.415311509015208,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e32a1fffff,50,45,3337,376,800,2161,-97.6635487148961,30.17969162231732,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d93dfffff,50,45,4460,783,1213,2464,-97.86127061686464,30.23454886374172,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2605fffff,50,45,1066,186,196,684,-97.76353060301771,30.3848370113972,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e364bfffff,50,45,15872,3469,5027,7376,-97.8128617599144,30.19762883948395,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e254dfffff,50,45,9871,709,1418,7744,-97.6679851554435,30.411292506564397,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35c1fffff,50,45,237571,22038,38112,177421,-97.7381711967325,30.308462805649636,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3593fffff,50,45,14944,2322,2926,9696,-97.7615512156417,30.354004620843373,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e24c3fffff,50,45,14379,2654,3295,8430,-97.78992059768836,30.476608483057795,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3565fffff,50,45,1216,13,32,1171,-97.6638135528086,30.264678772734857,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898cb31fffff,50,45,16,2,1,13,-97.8739014905928,30.350040447974727,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2061fffff,50,45,25,4,9,12,-97.57031785463415,30.32192133505874,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3537fffff,50,45,44665,7027,11246,26392,-97.68714707049212,30.31022920598772,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2467fffff,50,45,1883,307,367,1209,-97.7154171544896,30.432840963132417,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3509fffff,50,45,198996,19624,33119,146253,-97.70000144721656,30.271156092490063,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e30d5fffff,50,45,3399,614,931,1854,-97.67108335340696,30.218068911009635,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2439fffff,50,45,410,4,63,343,-97.74243915652508,30.455080839032,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2005fffff,50,45,56,22,17,17,-97.5814815359214,30.33699152891624,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e240bfffff,50,45,7128,487,1147,5494,-97.75166945682868,30.439316766806023,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34adfffff,50,45,267,80,47,140,-97.7753814247703,30.33034287042917,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db49fffff,50,45,0,0,0,0,-97.91085076175234,30.132223126174186,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e304bfffff,50,45,13,7,2,4,-97.63103710948884,30.149903031335914,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadd9fffff,50,45,2973,692,1124,1157,-97.7894869074573,30.1520759612908,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3451fffff,50,45,14725,1222,2275,11228,-97.79182831369536,30.267943365693466,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadabfffff,50,45,16285,2395,3871,10019,-97.74509281982633,30.176842103123736,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3423fffff,50,45,212003,18297,32673,161033,-97.74739031915544,30.292687967872983,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2759fffff,50,45,40029,5253,7774,27002,-97.73190537987752,30.370484232840894,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c9c1fffff,50,45,31,7,4,20,-97.8881446567258,30.411353213354733,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e272bfffff,50,45,852,99,188,565,-97.68742936591902,30.39518472728672,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22c9fffff,50,45,42535,5175,10126,27234,-97.67135375319748,30.303046985162776,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c965fffff,50,45,1,1,0,0,-97.8136090972095,30.36763317219367,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e229bfffff,50,45,9653,1949,3149,4555,-97.69469874932705,30.348593427631215,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c937fffff,50,45,779,13,14,752,-97.83703921945111,30.413164660394447,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26a1fffff,50,45,11314,2089,2536,6689,-97.78793243850784,30.445783595549308,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c909fffff,50,45,39,15,14,10,-97.8498646243158,30.374078910216355,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac97fffff,50,45,543,98,160,285,-97.84806458270636,30.188635571415528,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3743fffff,50,45,11843,1336,2248,8259,-97.73686729552648,30.20804902242273,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d9abfffff,50,45,0,0,0,0,-97.89490912245604,30.279721783238937,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3715fffff,50,45,50124,5848,9107,35169,-97.73883747829318,30.23889409334457,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2645fffff,50,45,22056,3054,4299,14703,-97.76715192296317,30.361535021466786,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2211fffff,50,45,11536,1833,3143,6560,-97.64536303985396,30.296212039315694,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac3bfffff,50,45,851,157,179,515,-97.79868924109904,30.136283725354115,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e36e7fffff,50,45,3659,1050,1152,1457,-97.81223940555212,30.267220515135783,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e32b3fffff,50,45,3197,252,499,2446,-97.69049539875051,30.201940578473373,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2617fffff,50,45,1380,382,421,577,-97.79055725671871,30.40707003435127,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e36b9fffff,50,45,9230,1616,1434,6180,-97.8392548183728,30.28944700264207,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d921fffff,50,45,3903,781,1149,1973,-97.8454628908238,30.22738561421427,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e25e9fffff,50,45,2858,224,438,2196,-97.69233086960152,30.47223818378401,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e368bfffff,50,45,217,41,36,140,-97.8484635457655,30.27365960973193,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e365dfffff,50,45,22027,4537,6948,10542,-97.818459747414,30.20515972689659,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3601fffff,50,45,19133,3430,5298,10405,-97.79905214479454,30.22131183179767,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35d3fffff,50,45,13545,2158,2669,8718,-97.76517193975378,30.330700101241696,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35a5fffff,50,45,49203,8365,12931,27907,-97.69931205223968,30.34071021248503,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e24d5fffff,50,45,2277,110,180,1987,-97.79552980782032,30.484136808629177,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e24a7fffff,50,45,172,27,50,95,-97.75100962183308,30.50884044193594,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3549fffff,50,45,296,55,123,118,-97.70363071477956,30.24784972571212,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898cb15fffff,50,45,139,20,18,101,-97.88872292613658,30.341781594711183,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e351bfffff,50,45,241408,22162,39402,179844,-97.72698110743622,30.293399263712615,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e244bfffff,50,45,15945,1381,2250,12314,-97.75529460642866,30.41602061019127,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34edfffff,50,45,114,6,20,88,-97.77899892004326,30.30703508951033,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e308bfffff,50,45,192,63,48,81,-97.66647364309816,30.225955220329062,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3491fffff,50,45,80,15,31,34,-97.82743403523244,30.34396439048148,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e305dfffff,50,45,45,11,18,16,-97.63661597092992,30.157438624847373,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadebfffff,50,45,1481,293,497,691,-97.74871104453229,30.153523748130844,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3463fffff,50,45,313515,32298,52968,228249,-97.75101170479653,30.269379343562683,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadbdfffff,50,45,16256,2437,3957,9862,-97.75068354446944,30.18437478968347,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3435fffff,50,45,94015,8809,14233,70973,-97.7529867830424,30.300219375322214,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3001fffff,50,45,289,36,93,160,-97.61720924891048,30.17356134869713,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3407fffff,50,45,171764,15024,26328,130412,-97.76220395601476,30.284442280086953,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e276bfffff,50,45,82310,8292,17737,56281,-97.69106474724308,30.37189025855951,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e273dfffff,50,45,26737,2092,5299,19346,-97.6930251630452,30.4027164070417,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead33fffff,50,45,48,2,4,42,-97.72273868714905,30.1467092874324,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22dbfffff,50,45,48174,7534,12342,28298,-97.6983313729264,30.325294242128788,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e26e1fffff,50,45,117,20,27,70,-97.79155123292682,30.42248487256527,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d9ebfffff,50,45,538,60,136,342,-97.89850345691276,30.25639931980331,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eaca9fffff,50,45,3703,757,1145,1801,-97.81087206793524,30.166775134492276,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3755fffff,50,45,65347,7206,12927,45214,-97.74245874538764,30.215581576512864,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d9bdfffff,50,45,0,0,0,0,-97.9005186120182,30.287249850150257,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2685fffff,50,45,312,50,67,195,-97.80276564603986,30.43754248502116,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2251fffff,50,45,486,51,143,292,-97.64900293194935,30.272912604125015,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3727fffff,50,45,8078,1249,1522,5307,-97.69804132703943,30.240316607526623,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2657fffff,50,45,53,18,16,19,-97.79417437976862,30.38376766197128,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2223fffff,50,45,36,20,0,16,-97.60456534244004,30.297598993065854,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d961fffff,50,45,5507,1149,1605,2753,-97.84906455781118,30.204062897451976,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2629fffff,50,45,13553,1597,2357,9599,-97.75331694351898,30.385191834508795,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e36cbfffff,50,45,9428,313,486,8629,-97.8520660916372,30.250340611252007,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3297fffff,50,45,7194,537,1317,5340,-97.7052972847346,30.193696598098892,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d933fffff,50,45,83,13,20,50,-97.872479941904,30.249607360961456,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d905fffff,50,45,6799,1349,1966,3484,-97.86026871545027,30.21912262238092,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e25cdfffff,50,45,20,0,0,20,-97.70716696855555,30.464011626887753,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c807fffff,50,45,22,5,6,11,-97.9121859266928,30.38731071520883,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3641fffff,50,45,15361,3130,4933,7298,-97.80266200563838,30.197992596129613,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3613fffff,50,45,3028,337,780,1911,-97.8260526840209,30.243540529820788,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2543fffff,50,45,32618,2948,6675,22995,-97.67917555578715,30.42635619708831,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35e5fffff,50,45,48146,7828,12268,28050,-97.70294359912504,30.317409937375732,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e20e1fffff,50,45,294,32,79,183,-97.60940613116728,30.374663331077674,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35b7fffff,50,45,98362,14028,20603,63731,-97.72630751358577,30.36295310360532,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e24e7fffff,50,45,412,58,104,250,-97.75463704635192,30.485550535413633,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3589fffff,50,45,204087,19990,32701,151396,-97.73915717840788,30.323880867574324,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e355bfffff,50,45,223725,22409,35719,165597,-97.73060619760206,30.27009247236103,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e248bfffff,50,45,944,140,210,594,-97.79091507785444,30.492019807230182,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898cb27fffff,50,45,153,16,34,103,-97.84786182165402,30.343240044067095,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2057fffff,50,45,5547,71,138,5338,-97.61208596016246,30.335961199797477,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e352dfffff,50,45,1105,165,115,825,-97.66478901061647,30.280096597791815,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e245dfffff,50,45,24930,1841,3569,19520,-97.76089770157714,30.423550458432153,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e30cbfffff,50,45,4209,825,1158,2226,-97.67010755249888,30.202647892569576,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e309dfffff,50,45,192,63,48,81,-97.67205941586732,30.23348922038396,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2401fffff,50,45,2184,358,540,1286,-97.74145162032264,30.439669178763303,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34a3fffff,50,45,115,14,24,77,-97.78658401874166,30.345403330474817,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db11fffff,50,45,12,0,2,10,-97.92407917397392,30.178143938437827,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3041fffff,50,45,11,6,2,3,-97.62085040137164,30.150253863347128,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3447fffff,50,45,145388,13700,21567,110121,-97.76582241344964,30.261131658813884,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3013fffff,50,45,1456,304,528,624,-97.64413932700168,30.195817150595147,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eada1fffff,50,45,99,23,30,46,-97.73489816843735,30.177201117725453,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c9e5fffff,50,45,2689,745,810,1134,-97.85287084474132,30.420331703754098,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e231bfffff,50,45,24,0,0,24,-97.58416934500768,30.298287614098435,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2721fffff,50,45,2266,303,682,1281,-97.67721853055068,30.395533282192893,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22edfffff,50,45,431,21,42,368,-97.63613471367016,30.31197534528273,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead17fffff,50,45,19,2,4,13,-97.73753377558027,30.138457445665356,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2291fffff,50,45,12528,1643,3182,7703,-97.68449161989967,30.348943823707938,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c92dfffff,50,45,1037,32,41,964,-97.81460588997324,30.38305069467597,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eacbbfffff,50,45,12419,2582,3898,5939,-97.83786390757324,30.189002326852677,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3767fffff,50,45,2526,400,646,1480,-97.70166999338524,30.217007758758783,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac8dfffff,50,45,692,146,214,332,-97.82567010173632,30.158512850433784,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3739fffff,50,45,218476,21223,36708,160545,-97.7286377382838,30.23925093514604,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2669fffff,50,45,31738,4929,6476,20333,-97.75694011950138,30.361890760782725,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2235fffff,50,45,40,2,13,25,-97.61014877355728,30.305133666488132,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e370bfffff,50,45,43168,5387,9906,27875,-97.73785225489736,30.223471913205533,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e263bfffff,50,45,152,18,38,96,-97.78034034087064,30.407426382761894,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2207fffff,50,45,213,33,36,144,-97.61937882487736,30.28937271563139,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eac31fffff,50,45,851,144,185,522,-97.78849550316885,30.136648028412253,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d945fffff,50,45,642,168,201,273,-97.86386745407556,30.19579792552886,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e260dfffff,50,45,1754,124,278,1352,-97.76814231310166,30.37695138683038,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898d917fffff,50,45,306,55,81,170,-97.88728867815968,30.241342201958588,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c847fffff,50,45,24,3,1,20,-97.91578043404482,30.363996142525497,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3681fffff,50,45,4371,133,268,3970,-97.83825545496954,30.274024109195228,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3653fffff,50,45,8173,2110,2730,3333,-97.8296583533348,30.22022086933233,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3625fffff,50,45,165331,16532,26879,121920,-97.76384448881858,30.230287022571815,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2555fffff,50,45,7088,609,1357,5122,-97.68477207677772,30.433887717890805,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e35c9fffff,50,45,289016,30450,49663,208903,-97.7427810142385,30.30057566348986,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e20c5fffff,50,45,5008,30,80,4898,-97.62422939581872,30.36644146115008,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e359bfffff,50,45,1341,159,263,919,-97.76616179854932,30.34611792553903,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e24cbfffff,50,45,12722,2409,3044,7269,-97.79453476337385,30.46872494151427,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e249dfffff,50,45,928,261,243,424,-97.79652511959397,30.499547927493076,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898cb39fffff,50,45,166,23,39,104,-97.87850696010656,30.34214742684577,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2069fffff,50,45,22,13,9,0,-97.57493552920688,30.314043984606005,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3511fffff,50,45,195951,19621,35164,141166,-97.71677720364843,30.29375369601202,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e30ddfffff,50,45,730,144,285,301,-97.6756925525206,30.210182050504976,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2441fffff,50,45,36785,3300,5763,27722,-97.7450786272059,30.41637393963315,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e200dfffff,50,45,56,22,17,17,-97.58609931989676,30.32911413517384,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2413fffff,50,45,3059,343,413,2303,-97.76848372302412,30.46190510761821,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e34b5fffff,50,45,5833,216,339,5278,-97.79218663435378,30.35293323694717,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db51fffff,50,45,30,4,3,23,-97.92766512568927,30.154810280323975,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ea5a7fffff,50,45,10,2,3,5,-97.90524772515204,30.12469365421017,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3487fffff,50,45,2562,140,167,2255,-97.80140450571616,30.33715583731441,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898db23fffff,50,45,434,126,40,268,-97.88326824712328,30.179631042583797,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eade1fffff,50,45,196,32,73,91,-97.73851824185826,30.153883677791256,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e3459fffff,50,45,12314,1448,2367,8499,-97.79643418008068,30.260051736196328,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898ca25fffff,50,45,128,11,16,101,-97.91375978763216,30.333152195091348,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489eadb3fffff,50,45,27010,4212,7209,15589,-97.76186762422287,30.199439538620148,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e342bfffff,50,45,208899,17715,31638,159546,-97.75199911150914,30.28479971919791,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489ead85fffff,50,45,2076,502,837,737,-97.74969716239409,30.16894962043289,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2761fffff,50,45,19741,1713,4921,13107,-97.68085576513975,30.37223973428157,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2733fffff,50,45,20790,1555,4692,14543,-97.70421939797777,30.41777911862871,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e2705fffff,50,45,27952,3470,7644,16838,-97.6920448236042,30.38730369944488,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
88489e22d1fffff,50,45,59718,8904,14410,36404,-97.68812609558624,30.325645558098167,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
884898c96dfffff,50,45,1,1,0,0,-97.8182179236872,30.35974413286055,2026-06-25,2026-06-25,2023,2026-07-13 07:00:00
